    item    |   dest    | adjskucovdur | arrivcovdur |   avgreplenqty   |    deliverydate     |    departuredate    | loaddur | precisionbuildsw | precisionloadsw |    stocklowdate     | stocklowdur |    stockoutdate     | stockoutdur | stockoutqty | stocklowqty |  sysorderpointdate  | sysorderuptoleveldate | totalleadtime | transitdur | unloaddur 
 1121669231 | 4182327374 |         1440 |        1440 |               10 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121669232 | 4182327374 |         1440 |        1440 |                2 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121669233 | 4182327374 |         1440 |        1440 |                9 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121669234 | 4182327374 |         1440 |        1440 |                5 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121669235 | 4182327374 |         1440 |        1440 |                2 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121669236 | 4182327374 |         1440 |        1440 |                4 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121690373 | 4202644836 |         1440 |        2880 |               10 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-03 00:00:00 |           0 |           0 |          10 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          2880 |       2880 |         0
 1121690374 | 4202644836 |         1440 |        2880 |                2 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-03 00:00:00 |           0 |           0 |          10 | 2006-11-06 05:20:00 | 2006-11-06 05:20:00   |          2880 |       2880 |         0
 1121690375 | 4202644836 |         1440 |        2880 |                9 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-03 00:00:00 |           0 |           0 |          10 | 2006-11-03 02:40:00 | 2006-11-03 02:40:00   |          2880 |       2880 |         0
 1121690376 | 4202644836 |         1440 |        2880 |                5 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-03 00:00:00 |           0 |           0 |          10 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          2880 |       2880 |         0
 1121690377 | 4202644836 |         1440 |        2880 |                2 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-03 00:00:00 |           0 |           0 |          10 | 2006-11-06 12:00:00 | 2006-11-06 12:00:00   |          2880 |       2880 |         0
 1121690378 | 4202644836 |         1440 |        2880 |                4 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-03 00:00:00 |           0 |           0 |          10 | 2006-11-04 12:00:00 | 2006-11-04 12:00:00   |          2880 |       2880 |         0
 1121691334 | 4203568357 |         1440 |        1440 |               14 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121691335 | 4203568357 |         1440 |        1440 |                3 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121691336 | 4203568357 |         1440 |        1440 |               13 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        2880 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121691337 | 4203568357 |         1440 |        1440 |                7 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121691338 | 4203568357 |         1440 |        1440 |                3 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
 1121691339 | 4203568357 |         1440 |        1440 |                6 | 2006-11-01 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-10-30 00:00:00 |        4320 | 2006-11-02 00:00:00 |           0 |           0 |          10 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00   |          2880 |       2880 |         0
(66 rows)

    item    |  dest   | adjskucovdur | arrivcovdur | avgreplenqty |    deliverydate     |    departuredate    | loaddur | precisionbuildsw | precisionloadsw |    stocklowdate     | stocklowdur |    stockoutdate     | stockoutdur | stockoutqty | stocklowqty |  sysorderpointdate  | sysorderuptoleveldate | totalleadtime | transitdur | unloaddur 
------------+---------+--------------+-------------+--------------+---------------------+---------------------+---------+------------------+-----------------+---------------------+-------------+---------------------+-------------+-------------+-------------+---------------------+-----------------------+---------------+------------+-----------
 2149725394 | 6856565 |        15840 |       15840 |           11 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-20 00:00:00 |           0 | 2006-11-20 00:00:00 |           0 |           0 |           0 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00   |         14400 |      14400 |         0
 2149725395 | 6856565 |        15840 |           0 |            0 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 4011-07-14 01:04:00 |           0 | 4011-07-14 01:04:00 |           0 |           0 |           0 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00   |         14400 |      14400 |         0
 2149725396 | 6856565 |        15840 |           0 |            0 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 4011-07-14 01:04:00 |           0 | 4011-07-14 01:04:00 |           0 |           0 |           0 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00   |         14400 |      14400 |         0
 2149725397 | 6856565 |        15840 |       15840 |           11 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-20 00:00:00 |           0 | 2006-11-20 00:00:00 |           0 |           0 |           0 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00   |         14400 |      14400 |         0
(4 rows)

    item    |    dest    | adjskucovdur | arrivcovdur | avgreplenqty |    deliverydate     |    departuredate    | loaddur | precisionbuildsw | precisionloadsw |    stocklowdate     | stocklowdur |    stockoutdate     | stockoutdur | stockoutqty | stocklowqty |  sysorderpointdate  | sysorderuptoleveldate | totalleadtime | transitdur | unloaddur 
------------+------------+--------------+-------------+--------------+---------------------+---------------------+---------+------------------+-----------------+---------------------+-------------+---------------------+-------------+-------------+-------------+---------------------+-----------------------+---------------+------------+-----------
 2211772323 | 3799380484 |         2880 |        2880 |           20 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-02 00:00:00 |           0 | 2006-11-02 00:00:00 |           0 |           0 |           0 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00   |          1440 |       1440 |         0
 2211772323 | 3799380485 |         2880 |        2880 |           20 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-02 00:00:00 |           0 | 2006-11-02 00:00:00 |           0 |           0 |           0 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00   |          1440 |       1440 |         0
 2211772323 | 3799380486 |         2880 |        4320 |           20 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-03 00:00:00 |           0 | 2006-11-03 00:00:00 |           0 |           0 |           0 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          1440 |       1440 |         0
 2211772323 | 3799380487 |         2880 |        4320 |           20 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-03 00:00:00 |           0 | 2006-11-03 00:00:00 |           0 |           0 |           0 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00   |          1440 |       1440 |         0
 2211772323 | 3799380488 |         2880 |        5760 |           20 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-04 00:00:00 |           0 | 2006-11-04 00:00:00 |           0 |           0 |           0 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          1440 |       1440 |         0
 2211772323 | 3799380489 |         2880 |        5760 |           20 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-04 00:00:00 |           0 | 2006-11-04 00:00:00 |           0 |           0 |           0 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00   |          1440 |       1440 |         0
 2211777130 | 3803998090 |         8640 |       12960 |           12 | 2006-11-12 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-21 00:00:00 |           0 | 2006-11-21 00:00:00 |           0 |           0 |           0 | 2007-11-12 00:00:00 | 2007-11-12 00:00:00   |         18720 |      18720 |         0
 2211777131 | 3803998090 |         8640 |       12960 |           12 | 2006-11-12 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-21 00:00:00 |           0 | 2006-11-21 00:00:00 |           0 |           0 |           0 | 2007-11-12 00:00:00 | 2007-11-12 00:00:00   |         18720 |      18720 |         0
 2211778089 | 3804921610 |         8640 |        8640 |            6 | 2006-11-10 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-13 00:00:00 | 2006-11-16 00:00:00   |         15840 |      15840 |         0
 2211778089 | 3804921611 |         8640 |        8640 |            6 | 2006-11-10 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-13 00:00:00 | 2006-11-16 00:00:00   |         15840 |      15840 |         0
 2211778089 | 3804921612 |         8640 |        8640 |            6 | 2006-11-10 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-13 00:00:00 | 2006-11-16 00:00:00   |         15840 |      15840 |         0
 2211778089 | 3804921613 |         8640 |        8640 |            6 | 2006-11-10 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-13 00:00:00 | 2006-11-16 00:00:00   |         15840 |      15840 |         0
 2211778089 | 3804921614 |         8640 |        8640 |            6 | 2006-11-10 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-13 00:00:00 | 2006-11-16 00:00:00   |         15840 |      15840 |         0
 2211778089 | 3804921615 |         8640 |        8640 |            6 | 2006-11-10 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-13 00:00:00 | 2006-11-16 00:00:00   |         15840 |      15840 |         0
 2211778089 | 3804921616 |         8640 |        8640 |            6 | 2006-11-10 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-13 00:00:00 | 2006-11-16 00:00:00   |         15840 |      15840 |         0
 2211778089 | 3804921617 |         8640 |        8640 |            6 | 2006-11-10 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-13 00:00:00 | 2006-11-16 00:00:00   |         15840 |      15840 |         0
 2211799233 | 3825239073 |         2880 |       12960 |            4 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-09 00:00:00 |           0 | 2006-11-09 00:00:00 |           0 |           0 |           0 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00   |          1440 |       1440 |         0
 2211799234 | 3825239073 |         2880 |        2880 |            4 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-02 00:00:00 |           0 | 2006-11-02 00:00:00 |           0 |           0 |           0 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00   |          1440 |       1440 |         0
 2211800194 | 3826162594 |         1440 |       11520 |            2 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-08 00:00:00 |           0 | 2006-11-08 00:00:00 |           0 |           0 |           0 | 2006-11-08 00:00:00 | 2006-11-08 00:00:00   |          1440 |       1440 |         0
 2211800195 | 3826162594 |         1440 |       12960 |            2 | 2006-10-31 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-09 00:00:00 |           0 | 2006-11-09 00:00:00 |           0 |           0 |           0 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00   |          1440 |       1440 |         0
 2211803077 | 3828933157 |         4320 |        4320 |            6 | 2006-11-12 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-15 00:00:00 | 2006-11-15 00:00:00   |         18720 |      18720 |         0
 2211803078 | 3828933157 |         4320 |        4320 |            6 | 2006-11-12 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-15 00:00:00 |           0 | 2006-11-15 00:00:00 |           0 |           0 |           0 | 2006-11-15 00:00:00 | 2006-11-15 00:00:00   |         18720 |      18720 |         0
 2211830944 | 3855715265 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 2211830944 | 3855715266 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 2211830945 | 3855715265 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 2211830945 | 3855715266 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
(26 rows)

    item    |    dest    | adjskucovdur | arrivcovdur | avgreplenqty |    deliverydate     |    departuredate    | loaddur | precisionbuildsw | precisionloadsw |    stocklowdate     | stocklowdur |    stockoutdate     | stockoutdur | stockoutqty | stocklowqty |  sysorderpointdate  | sysorderuptoleveldate | totalleadtime | transitdur | unloaddur 
------------+------------+--------------+-------------+--------------+---------------------+---------------------+---------+------------------+-----------------+---------------------+-------------+---------------------+-------------+-------------+-------------+---------------------+-----------------------+---------------+------------+-----------
 3150237707 | 3721482348 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150237708 | 3721482348 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150259810 | 3742723331 |        10080 |       43200 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-09 00:00:00 |           0 | 2006-12-09 00:00:00 |           0 |           0 |           0 | 2006-12-09 00:00:00 | 2006-12-09 00:00:00   |         14400 |      14400 |         0
 3150259811 | 3742723331 |        10080 |       43200 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-09 00:00:00 |           0 | 2006-12-09 00:00:00 |           0 |           0 |           0 | 2006-12-09 00:00:00 | 2006-12-09 00:00:00   |         14400 |      14400 |         0
 3150261732 | 3744570373 |        10080 |       43200 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-09 00:00:00 |           0 | 2006-12-09 00:00:00 |           0 |           0 |           0 | 2006-12-09 00:00:00 | 2006-12-09 00:00:00   |         14400 |      14400 |         0
 3150261733 | 3744570373 |        10080 |       43200 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-12-09 00:00:00 |           0 | 2006-12-09 00:00:00 |           0 |           0 |           0 | 2006-12-09 00:00:00 | 2006-12-09 00:00:00   |         14400 |      14400 |         0
 3150263654 | 3746417415 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150263655 | 3746417415 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150263656 | 3746417416 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150263657 | 3746417416 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150264615 | 3747340936 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150264616 | 3747340936 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150264617 | 3747340937 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150264618 | 3747340937 |        10080 |       21600 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-24 00:00:00 |           0 | 2006-11-24 00:00:00 |           0 |           0 |           0 | 2006-11-24 00:00:00 | 2006-11-24 00:00:00   |         14400 |      14400 |         0
 3150265576 | 3748264457 |        10080 |       10080 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3150265577 | 3748264457 |        10080 |       10080 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3150265578 | 3748264458 |        10080 |       10080 |           14 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3150265579 | 3748264458 |        10080 |       10080 |           14 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3150289603 | 3771352483 |        10080 |       10080 |           14 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3150289604 | 3771352483 |        10080 |       10080 |           14 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3150289605 | 3771352484 |        10080 |       10080 |           14 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3150289606 | 3771352484 |        10080 |       10080 |           14 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-16 00:00:00 |           0 | 2006-11-16 00:00:00 |           0 |           0 |           0 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00   |         14400 |      14400 |         0
 3150290563 | 3772276003 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
 3150290564 | 3772276003 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
 3150290565 | 3772276003 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
 3150290566 | 3772276003 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
 3150290567 | 3772276004 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
 3150290568 | 3772276004 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
 3150290569 | 3772276004 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
 3150290570 | 3772276004 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
 3169727018 | 3772276004 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
 3169727019 | 3772276003 |        10080 |       12960 |            7 | 2006-11-09 00:00:00 | 2006-10-30 00:00:00 |       0 |                0 |               0 | 2006-11-18 00:00:00 |           0 | 2006-11-18 00:00:00 |           0 |           0 |           0 | 2006-11-18 00:00:00 | 2006-11-18 00:00:00   |         14400 |      14400 |         0
(32 rows)

   item    |    dest    | adjskucovdur | arrivcovdur | avgreplenqty |    deliverydate     |    departuredate    | loaddur | precisionbuildsw | precisionloadsw |    stocklowdate     | stocklowdur |    stockoutdate     | stockoutdur | stockoutqty | stocklowqty |  sysorderpointdate  | sysorderuptoleveldate | totalleadtime | transitdur | unloaddur 
-----------+------------+--------------+-------------+--------------+---------------------+---------------------+---------+------------------+-----------------+---------------------+-------------+---------------------+-------------+-------------+-------------+---------------------+-----------------------+---------------+------------+-----------
