 ordergroup |  ordergroupmember   |   dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 3748275152 | OOPT-BCS138.16-OGM1 | 3748264457 | 3168953600 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |        0 |      5 |             2 |                2 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 51301254   |                 |                   1 |               0 |                0 |        3
 3748275153 |                     | 3748264458 | 3168953601 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |        0 |      5 |             2 |                2 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 51301254   |                 |                   1 |               0 |                2 |        2
 3748275153 | OOPT-BCS138.16-OGM2 | 3748264458 | 3168953601 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |        0 |      5 |             2 |                2 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 51301254   |                 |                   1 |               0 |                0 |        3
 3771363177 |                     | 3771352483 | 3169698376 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |        2880 |        0 |     19 |             2 |                2 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          3 |              1 |                0 |         1 | 764056799  |                 |                   1 |               0 |                2 |        2
 3771363177 | OOPT-BCS138.20-OGM1 | 3771352483 | 3169698376 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |        2880 |        0 |      4 |             1 |                1 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 764056799  |                 |                   1 |               0 |                0 |        3
 3771363177 | OOPT-BCS138.20-OGM2 | 3771352483 | 3169698376 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |        2880 |        0 |      4 |             1 |                1 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 764056799  |                 |                   1 |               0 |                0 |        3
 3771363178 |                     | 3771352484 | 3169698377 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |        2880 |        0 |     19 |             2 |                2 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          3 |              1 |                0 |         1 | 764056799  |                 |                   1 |               0 |                2 |        2
 3771363178 | OOPT-BCS138.20-OGM1 | 3771352484 | 3169698377 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |        2880 |        0 |      4 |             1 |                1 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 764056799  |                 |                   1 |               0 |                0 |        3
 3771363178 | OOPT-BCS138.20-OGM2 | 3771352484 | 3169698377 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-11 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |        2880 |        0 |      4 |             1 |                1 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 764056799  |                 |                   1 |               0 |                0 |        3
 3772286698 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-18 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       12960 |        0 |      5 |            10 |               10 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 4009719180 |                 |                   1 |               0 |                3 |        2
 3772286698 | OOPT-BCS138.21-OGM1 | 3772276003 | 3169728166 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-18 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       12960 |        0 |      5 |             5 |                5 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 4009719180 |                 |                   1 |               0 |                0 |        3
 3772286698 | OOPT-BCS138.21-OGM2 | 3772276004 | 3169728167 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-18 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       12960 |        0 |      5 |             5 |                5 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 4009719180 |                 |                   1 |               0 |                0 |        3
(32 rows)

 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
------------+---------------------+------------+------------+---------------------+---------------------+---------------------+---------------------+---------------+------------+-----------+------------+-----------+---------------------+---------------------+---------------------+-------------+----------+--------+---------------+------------------+------------------+---------------------+-----------+----------------+-----------+------------------+--------------------+------------+----------------+------------------+-----------+------------+-----------------+---------------------+-----------------+------------------+----------
 2408340402 |                     | 2408329707 | 2710087902 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      15840 |     15840 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 |       15840 |   -11520 |      5 |             3 |                3 |            15840 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 1109939142 |                 |                   1 |               0 |                1 |        2
 2408340402 | OOPT-BOG339.02-OGM1 | 2408329707 | 2710087902 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      15840 |     15840 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 |       15840 |   -11520 |      5 |             2 |                2 |            15840 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1109939142 |                 |                   1 |               0 |                0 |        3
 2408340402 | OOPT-BOG339.02-OGM2 | 2408329707 | 2710087902 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      15840 |     15840 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 |       15840 |   -11520 |      5 |             1 |                1 |            15840 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1109939142 |                 |                   1 |               0 |                0 |        3
 2410187444 |                     | 2410176749 | 2710147484 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      15840 |     15840 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 |       15840 |   -11520 |      5 |             3 |                3 |            15840 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 88870788   |                 |                   1 |               0 |                1 |        2
 2410187444 | OOPT-BOG339.04-OGM1 | 2410176749 | 2710147484 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      15840 |     15840 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 |       15840 |   -11520 |      5 |             2 |                2 |            15840 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 88870788   |                 |                   1 |               0 |                0 |        3
 2410187444 | OOPT-BOG339.04-OGM2 | 2410176749 | 2710147484 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      15840 |     15840 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 |       15840 |   -11520 |      5 |             1 |                1 |            15840 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 88870788   |                 |                   1 |               0 |                0 |        3
 2412034486 |                     | 2412023791 | 2710207066 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      15840 |     15840 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 |       15840 |   -11520 |      5 |             3 |                3 |            15840 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3362769728 |                 |                   1 |               0 |                1 |        2
 2412034486 | OOPT-BOG339.06-OGM1 | 2412023791 | 2710207066 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      15840 |     15840 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 |       15840 |   -11520 |      5 |             2 |                2 |            15840 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3362769728 |                 |                   1 |               0 |                0 |        3
 2412034486 | OOPT-BOG339.06-OGM2 | 2412023791 | 2710207066 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      15840 |     15840 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 | 2006-11-20 00:00:00 |       15840 |   -11520 |      5 |             1 |                1 |            15840 | 2006-11-20 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3362769728 |                 |                   1 |               0 |                0 |        3
(9 rows)

 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
------------+---------------------+------------+------------+---------------------+---------------------+---------------------+---------------------+---------------+------------+-----------+------------+-----------+---------------------+---------------------+---------------------+-------------+----------+--------+---------------+------------------+------------------+---------------------+-----------+----------------+-----------+------------------+--------------------+------------+----------------+------------------+-----------+------------+-----------------+---------------------+-----------------+------------------+----------
 3999521051 |                     |            | 1653037655 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |        0 |     23 |             2 |                2 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3968699067 |                 |                   1 |               0 |                0 |        2
 3999521051 | OOPT-BPM158.12-OGM1 | 3999510356 | 1653037655 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |        0 |      4 |             1 |                1 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3968699067 |                 |                   1 |               0 |                0 |        3
 3999521051 | OOPT-BPM158.12-OGM2 | 3999510357 | 1653037655 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |        0 |      4 |             1 |                1 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3968699067 |                 |                   1 |               0 |                0 |        3
 4144513848 |                     |            | 1657714842 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |        0 |      5 |             2 |                2 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 1124244608 |                 |                   1 |               0 |                1 |        2
 4144513848 | OOPT-BPM158.64-OGM1 | 4144503153 | 1657714842 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |        0 |      5 |             1 |                1 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1124244608 |                 |                   1 |               0 |                0 |        3
 4144513848 | OOPT-BPM158.64-OGM2 | 4144503154 | 1657714842 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |      10080 |     10080 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 | 2006-11-16 00:00:00 |       10080 |        0 |      5 |             1 |                1 |            10080 | 2006-11-16 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1124244608 |                 |                   1 |               0 |                0 |        3
(6 rows)

 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
------------+---------------------+------------+------------+---------------------+---------------------+---------------------+---------------------+---------------+------------+-----------+------------+-----------+---------------------+---------------------+---------------------+-------------+----------+--------+---------------+------------------+------------------+---------------------+-----------+----------------+-----------+------------------+--------------------+------------+----------------+------------------+-----------+------------+-----------------+---------------------+-----------------+------------------+----------
 2002493798 |                     |            | 2696996076 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 3994086098 |                 |                   1 |               0 |                1 |        2
 2002493798 | OOPT-BPP155.26-OGM1 | 2002483103 | 2696996076 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3994086098 |                 |                   1 |               0 |                0 |        3
 2002493798 | OOPT-BPP155.26-OGM2 | 2002483104 | 2696996076 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3994086098 |                 |                   1 |               0 |                0 |        3
(3 rows)

 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
------------+---------------------+------------+------------+---------------------+---------------------+---------------------+---------------------+---------------+------------+-----------+------------+-----------+---------------------+---------------------+---------------------+-------------+----------+--------+---------------+------------------+------------------+---------------------+-----------+----------------+-----------+------------------+--------------------+------------+----------------+------------------+-----------+------------+-----------------+---------------------+-----------------+------------------+----------
 3568149080 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          7200 |       7200 |         0 |      10080 |     10080 | 2006-12-16 00:00:00 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00 |       60480 |        0 |      5 |             6 |                6 |            43200 | 2006-12-04 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 3201337694 |                 |                   1 |               0 |                3 |        2
 3568149080 | OOPT-Cas165.04-OGM1 | 3568138385 | 1500575098 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          7200 |       7200 |         0 |      10080 |     10080 | 2006-12-16 00:00:00 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00 |       60480 |        0 |      5 |             3 |                3 |            43200 | 2006-12-04 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3201337694 |                 |                   1 |               0 |                0 |        3
 3568149080 | OOPT-Cas165.04-OGM2 | 3568138386 | 1500575099 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          7200 |       7200 |         0 |      10080 |     10080 | 2006-12-16 00:00:00 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00 |       60480 |        0 |      5 |             3 |                3 |            43200 | 2006-12-04 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 3201337694 |                 |                   1 |               0 |                0 |        3
 3569996122 |                     |            |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          7200 |       7200 |         0 |      10080 |     10080 | 2006-12-12 00:00:00 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00 |       54720 |        0 |      5 |             2 |                2 |            54720 | 2006-12-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 2180269340 |                 |                   1 |               0 |                1 |        2
 3569996122 | OOPT-Cas165.06-OGM1 | 3569985427 | 1500634680 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          7200 |       7200 |         0 |      10080 |     10080 | 2006-12-12 00:00:00 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00 |       54720 |        0 |      5 |             1 |                1 |            54720 | 2006-12-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2180269340 |                 |                   1 |               0 |                0 |        3
 3569996122 | OOPT-Cas165.06-OGM2 | 3569985428 | 1500634681 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          7200 |       7200 |         0 |      10080 |     10080 | 2006-12-12 00:00:00 | 2006-11-11 00:00:00 | 2006-11-11 00:00:00 |       54720 |        0 |      5 |             1 |                1 |            54720 | 2006-12-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 2180269340 |                 |                   1 |               0 |                0 |        3
 3571843164 |                     |            | 1500694262 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      5 |             2 |                2 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 1159200988 |                 |                   1 |               0 |                1 |        2
 3571843164 | OOPT-Cas165.08-OGM1 | 3571832469 | 1500694262 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1159200988 |                 |                   1 |               0 |                0 |        3
 3571843164 | OOPT-Cas165.08-OGM2 | 3571832470 | 1500694262 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      5 |             1 |                1 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 1159200988 |                 |                   1 |               0 |                0 |        3
(9 rows)

 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
------------+---------------------+------------+------------+---------------------+---------------------+---------------------+---------------------+---------------+------------+-----------+------------+-----------+---------------------+---------------------+---------------------+-------------+----------+--------+---------------+------------------+------------------+---------------------+-----------+----------------+-----------+------------------+--------------------+------------+----------------+------------------+-----------+------------+-----------------+---------------------+-----------------+------------------+----------
 1216887862 |                     | 1216877167 |            | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-12-09 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       43200 |        0 |      5 |             4 |                4 |            36000 | 2006-12-04 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              2 |                0 |         1 | 121007620  |                 |                   1 |               0 |                4 |        2
 1216887862 | OOPT-COA137.05-OGM1 | 1216877167 | 1563275294 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-12-09 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       43200 |        0 |      5 |             2 |                2 |            36000 | 2006-12-04 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 121007620  |                 |                   1 |               0 |                0 |        3
 1216887862 | OOPT-COA137.05-OGM2 | 1216877167 | 1563275295 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-12-09 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |       43200 |        0 |      5 |             2 |                2 |            36000 | 2006-12-04 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              2 |                0 |         1 | 121007620  |                 |                   1 |               0 |                0 |        3
 1240899408 |                     |            | 1564049860 | 2006-10-30 00:00:00 | 2006-10-30 00:00:00 | 2006-11-09 00:00:00 | 2006-11-09 00:00:00 |         14400 |      14400 |         0 |       4320 |      4320 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 | 2006-11-12 00:00:00 |        4320 |        0 |      5 |             4 |                4 |             4320 | 2006-11-12 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          2 |              2 |                0 |         1 | 4026988200 |                 |                   1 |               0 |                1 |        2
