    item    |   source   |   dest    | qty  | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
 3150263657 | 3168894019 | 3746417416 |  15 |           15 | 13814002 | 3746428111 | OOPT-BCS138.14-OGM2 |          0
 3150263657 | 3168894019 | 3746417416 |  15 |           15 | 13814003 | 3746428111 | OOPT-BCS138.14-OGM2 |          0
 3150264615 | 3168923809 | 3747340936 |  15 |           15 | 13815002 | 3747351631 | OOPT-BCS138.15-OGM1 |          0
 3150264615 | 3168923809 | 3747340936 |  15 |           15 | 13815003 | 3747351631 | OOPT-BCS138.15-OGM1 |          0
 3150264616 | 3168923809 | 3747340936 |  15 |           15 | 13815002 | 3747351631 | OOPT-BCS138.15-OGM1 |          0
 3150264616 | 3168923809 | 3747340936 |  15 |           15 | 13815003 | 3747351631 | OOPT-BCS138.15-OGM1 |          0
 3150264617 | 3168923810 | 3747340937 |  15 |           15 | 13815002 | 3747351632 | OOPT-BCS138.15-OGM2 |          0
 3150264617 | 3168923810 | 3747340937 |  15 |           15 | 13815003 | 3747351632 | OOPT-BCS138.15-OGM2 |          0
 3150264618 | 3168923810 | 3747340937 |  15 |           15 | 13815002 | 3747351632 | OOPT-BCS138.15-OGM2 |          0
 3150264618 | 3168923810 | 3747340937 |  15 |           15 | 13815003 | 3747351632 | OOPT-BCS138.15-OGM2 |          0
 3150265576 | 3168953600 | 3748264457 |   7 |            7 | 13816002 | 3748275152 | OOPT-BCS138.16-OGM1 |          0
 3150265577 | 3168953600 | 3748264457 |   7 |            7 | 13816002 | 3748275152 | OOPT-BCS138.16-OGM1 |          0
 3150265578 | 3168953601 | 3748264458 |  14 |           14 | 13816002 | 3748275153 | OOPT-BCS138.16-OGM2 |          0
 3150265579 | 3168953601 | 3748264458 |  14 |           14 | 13816002 | 3748275153 | OOPT-BCS138.16-OGM2 |          0
 3150289603 | 3169698376 | 3771352483 |  14 |           14 | 13820002 | 3771363177 | OOPT-BCS138.20-OGM1 |          0
 3150289604 | 3169698376 | 3771352483 |  14 |           14 | 13820002 | 3771363177 | OOPT-BCS138.20-OGM2 |          0
 3150289605 | 3169698377 | 3771352484 |  14 |           14 | 13820002 | 3771363178 | OOPT-BCS138.20-OGM1 |          0
 3150289606 | 3169698377 | 3771352484 |  14 |           14 | 13820002 | 3771363178 | OOPT-BCS138.20-OGM2 |          0
 3150290563 | 3169728166 | 3772276003 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3150290563 | 3169728166 | 3772276003 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3150290564 | 3169728166 | 3772276003 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3150290564 | 3169728166 | 3772276003 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3150290565 | 3169728166 | 3772276003 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3150290565 | 3169728166 | 3772276003 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3150290566 | 3169728166 | 3772276003 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3150290566 | 3169728166 | 3772276003 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3169727019 | 3169728166 | 3772276003 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3169727019 | 3169728166 | 3772276003 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM1 |          0
 3150290567 | 3169728167 | 3772276004 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
 3150290567 | 3169728167 | 3772276004 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
 3150290568 | 3169728167 | 3772276004 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
 3150290568 | 3169728167 | 3772276004 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
 3150290569 | 3169728167 | 3772276004 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
 3150290569 | 3169728167 | 3772276004 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
 3150290570 | 3169728167 | 3772276004 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
 3150290570 | 3169728167 | 3772276004 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
 3169727018 | 3169728167 | 3772276004 |   9 |            9 | 13821002 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
 3169727018 | 3169728167 | 3772276004 |   9 |            9 | 13821003 | 3772286698 | OOPT-BCS138.21-OGM2 |          0
(56 rows)

   item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
-----------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 225969484 | 2710087902 | 2408329707 |  22 |           22 | 33902002 | 2408340402 | OOPT-BOG339.02-OGM1 |          0
 225969485 | 2710087902 | 2408329707 |  22 |           22 | 33902002 | 2408340402 | OOPT-BOG339.02-OGM1 |          0
 225969486 | 2710087902 | 2408329707 |  22 |           22 | 33902002 | 2408340402 | OOPT-BOG339.02-OGM2 |          0
 225971406 | 2710147484 | 2410176749 |  22 |           22 | 33904002 | 2410187444 | OOPT-BOG339.04-OGM1 |          0
 225971407 | 2710147484 | 2410176749 |  22 |           22 | 33904002 | 2410187444 | OOPT-BOG339.04-OGM1 |          0
 225971408 | 2710147484 | 2410176749 |  22 |           22 | 33904002 | 2410187444 | OOPT-BOG339.04-OGM2 |          0
 225973328 | 2710207066 | 2412023791 |  22 |           22 | 33906002 | 2412034486 | OOPT-BOG339.06-OGM1 |          0
 225973329 | 2710207066 | 2412023791 |  22 |           22 | 33906002 | 2412034486 | OOPT-BOG339.06-OGM1 |          0
 225973330 | 2710207066 | 2412023791 |  22 |           22 | 33906002 | 2412034486 | OOPT-BOG339.06-OGM2 |          0
(9 rows)

   item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
-----------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 330418421 | 1653037655 | 3999510356 |  49 |           49 | 15812001 | 3999521051 | OOPT-BPM158.12-OGM1 |          0
 330418422 | 1653037655 | 3999510357 |  49 |           49 | 15812001 | 3999521051 | OOPT-BPM158.12-OGM2 |          0
 330569298 | 1657714842 | 4144503153 |  35 |           35 | 15864001 | 4144513848 | OOPT-BPM158.64-OGM1 |          0
 330569298 | 1657714842 | 4144503153 | 3.5 |          3.5 | 15864004 | 4144513848 | OOPT-BPM158.64-OGM1 |          0
 330569299 | 1657714842 | 4144503154 |  35 |           35 | 15864001 | 4144513848 | OOPT-BPM158.64-OGM2 |          0
 330569299 | 1657714842 | 4144503154 |   7 |            7 | 15864004 | 4144513848 | OOPT-BPM158.64-OGM2 |          0
(6 rows)

    item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 3412135804 | 2696996076 | 2002483103 |  60 |           60 | 15526001 | 2002493798 | OOPT-BPP155.26-OGM1 |          0
 3412135804 | 2696996076 | 2002483104 |  90 |           90 | 15526001 | 2002493798 | OOPT-BPP155.26-OGM2 |          0
(2 rows)

   item    |   source   |    dest    |    qty     | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
-----------+------------+------------+------------+--------------+----------+------------+---------------------+------------
 325500274 | 1500575098 | 3568138385 |         42 |           42 | 16504001 | 3568149080 | OOPT-Cas165.04-OGM1 |          0
 325500275 | 1500575098 | 3568138385 |         42 |           42 | 16504001 | 3568149080 | OOPT-Cas165.04-OGM1 |          0
 325500276 | 1500575098 | 3568138385 |         42 |           42 | 16504001 | 3568149080 | OOPT-Cas165.04-OGM1 |          0
 325500277 | 1500575099 | 3568138386 |         42 |           42 | 16504001 | 3568149080 | OOPT-Cas165.04-OGM2 |          0
 325500278 | 1500575099 | 3568138386 |         42 |           42 | 16504001 | 3568149080 | OOPT-Cas165.04-OGM2 |          0
 325500279 | 1500575099 | 3568138386 |         42 |           42 | 16504001 | 3568149080 | OOPT-Cas165.04-OGM2 |          0
 325502196 | 1500634680 | 3569985427 |         38 |           38 | 16506001 | 3569996122 | OOPT-Cas165.06-OGM1 |          0
 325502196 | 1500634680 | 3569985427 |         19 |           19 | 16506002 | 3569996122 | OOPT-Cas165.06-OGM1 |          0
 325502196 | 1500634680 | 3569985427 | 12.6666667 |   12.6666667 | 16506003 | 3569996122 | OOPT-Cas165.06-OGM1 |          0
 325502197 | 1500634681 | 3569985428 |         38 |           38 | 16506001 | 3569996122 | OOPT-Cas165.06-OGM2 |          0
 325502197 | 1500634681 | 3569985428 |        9.5 |          9.5 | 16506002 | 3569996122 | OOPT-Cas165.06-OGM2 |          0
 325502197 | 1500634681 | 3569985428 |        7.6 |          7.6 | 16506003 | 3569996122 | OOPT-Cas165.06-OGM2 |          0
(12 rows)

    item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 1435901518 | 1563275294 | 1216877167 |  30 |           30 | 13705002 | 1216887862 | OOPT-COA137.05-OGM1 |          0
 1435901518 | 1563275294 | 1216877167 |  30 |           30 | 13705003 | 1216887862 | OOPT-COA137.05-OGM1 |          0
 1435901519 | 1563275294 | 1216877167 |  30 |           30 | 13705002 | 1216887862 | OOPT-COA137.05-OGM1 |          0
 1435901519 | 1563275294 | 1216877167 |  30 |           30 | 13705003 | 1216887862 | OOPT-COA137.05-OGM1 |          0
 1435901520 | 1563275295 | 1216877167 |  30 |           30 | 13705002 | 1216887862 | OOPT-COA137.05-OGM2 |          0
 1435901520 | 1563275295 | 1216877167 |  30 |           30 | 13705003 | 1216887862 | OOPT-COA137.05-OGM2 |          0
 1435901521 | 1563275295 | 1216877167 |  30 |           30 | 13705002 | 1216887862 | OOPT-COA137.05-OGM2 |          0
 1435901521 | 1563275295 | 1216877167 |  30 |           30 | 13705003 | 1216887862 | OOPT-COA137.05-OGM2 |          0
 1435926504 | 1564049860 | 1240888713 |   6 |            6 | 13710002 | 1240899408 | OOPT-COA137.10-OGM1 |          0
 1435926504 | 1564049860 | 1240888713 |   6 |            6 | 13710003 | 1240899408 | OOPT-COA137.10-OGM1 |          0
 1435926505 | 1564049860 | 1240888713 |   6 |            6 | 13710002 | 1240899408 | OOPT-COA137.10-OGM1 |          0
 1435926505 | 1564049860 | 1240888713 |   6 |            6 | 13710003 | 1240899408 | OOPT-COA137.10-OGM1 |          0
 1435926506 | 1564049860 | 1240888714 |   6 |            6 | 13710002 | 1240899408 | OOPT-COA137.10-OGM2 |          0
 1435926506 | 1564049860 | 1240888714 |   6 |            6 | 13710003 | 1240899408 | OOPT-COA137.10-OGM2 |          0
 1435926507 | 1564049860 | 1240888714 |   6 |            6 | 13710002 | 1240899408 | OOPT-COA137.10-OGM2 |          0
 1435926507 | 1564049860 | 1240888714 |   6 |            6 | 13710003 | 1240899408 | OOPT-COA137.10-OGM2 |          0
 1435960139 | 1565092545 | 1273211948 |  13 |           13 | 13724002 | 1273222643 | OOPT-COA137.24-OGM1 |          0
 1435960139 | 1565092545 | 1273211949 |  13 |           13 | 13724002 | 1273222643 | OOPT-COA137.24-OGM2 |          0
(18 rows)

    item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 2546427794 | 1629851544 | 3280740915 |   8 |            8 | 50906002 | 3280751610 | OOPT-CSS509.06-OGM1 |          0
 2546427794 | 1629851544 | 3280740915 |   8 |            8 | 50906003 | 3280751610 | OOPT-CSS509.06-OGM1 |          0
 2546427795 | 1629851544 | 3280740915 |   8 |            8 | 50906002 | 3280751610 | OOPT-CSS509.06-OGM1 |          0
 2546427795 | 1629851544 | 3280740915 |   8 |            8 | 50906003 | 3280751610 | OOPT-CSS509.06-OGM1 |          0
(4 rows)

    item    |   source   |    dest    | qty  | unroundedqty |  uom   | ordergroup |  ordergroupmember   | currencysw 
------------+------------+------------+------+--------------+--------+------------+---------------------+------------
 2153938965 | 2347599731 | 4056098294 | 54.5 |       54.375 | 100002 | 4056108989 | OOPT-CVP173.53-OGM1 |          0
 2153938966 | 2347599731 | 4056098294 | 54.5 |       54.375 | 100002 | 4056108989 | OOPT-CVP173.53-OGM1 |          0
 2153938967 | 2347599731 | 4056098294 | 54.5 |       54.375 | 100002 | 4056108989 | OOPT-CVP173.53-OGM1 |          0
 2153938965 | 2347599731 | 4056098295 | 54.5 |       54.375 | 100002 | 4056108989 | OOPT-CVP173.53-OGM2 |          0
 2153938966 | 2347599731 | 4056098295 | 54.5 |       54.375 | 100002 | 4056108989 | OOPT-CVP173.53-OGM2 |          0
 2153938967 | 2347599731 | 4056098295 | 54.5 |       54.375 | 100002 | 4056108989 | OOPT-CVP173.53-OGM2 |          0
(6 rows)

    item    |  source   |   dest   | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+-----------+----------+-----+--------------+----------+------------+---------------------+------------
 2243637486 | 833286588 | 62063761 |  60 |           60 | 16221001 | 62074456   | OOPT-DBS162.21-OGM1 |          0
 2243637486 | 833286588 | 62063761 |   6 |            6 | 16221004 | 62074456   | OOPT-DBS162.21-OGM1 |          0
 2243637487 | 833286588 | 62063761 |  60 |           60 | 16221001 | 62074456   | OOPT-DBS162.21-OGM1 |          0
 2243637487 | 833286588 | 62063761 |   6 |            6 | 16221004 | 62074456   | OOPT-DBS162.21-OGM1 |          0
 2243637488 | 833286588 | 62063762 |  90 |           90 | 16221001 | 62074456   | OOPT-DBS162.21-OGM2 |          0
 2243637488 | 833286588 | 62063762 |   9 |            9 | 16221004 | 62074456   | OOPT-DBS162.21-OGM2 |          0
 2243637489 | 833286588 | 62063762 |  90 |           90 | 16221001 | 62074456   | OOPT-DBS162.21-OGM2 |          0
 2243637489 | 833286588 | 62063762 |   9 |            9 | 16221004 | 62074456   | OOPT-DBS162.21-OGM2 |          0
 2243638447 | 833316379 | 62987282 |  60 |           60 | 16222001 | 62997977   | OOPT-DBS162.22-OGM1 |          0
 2243638447 | 833316379 | 62987282 |   6 |            6 | 16222004 | 62997977   | OOPT-DBS162.22-OGM1 |          0
 2243638448 | 833316379 | 62987282 |  60 |           60 | 16222001 | 62997977   | OOPT-DBS162.22-OGM1 |          0
 2243638448 | 833316379 | 62987282 |   6 |            6 | 16222004 | 62997977   | OOPT-DBS162.22-OGM1 |          0
 2243638449 | 833316379 | 62987283 |  90 |           90 | 16222001 | 62997977   | OOPT-DBS162.22-OGM2 |          0
 2243638449 | 833316379 | 62987283 |   9 |            9 | 16222004 | 62997977   | OOPT-DBS162.22-OGM2 |          0
 2243638450 | 833316379 | 62987283 |  90 |           90 | 16222001 | 62997977   | OOPT-DBS162.22-OGM2 |          0
 2243638450 | 833316379 | 62987283 |   9 |            9 | 16222004 | 62997977   | OOPT-DBS162.22-OGM2 |          0
 2243640369 | 833375961 | 64834324 |  60 |           60 | 16224001 | 64845019   | OOPT-DBS162.24-OGM1 |          0
 2243640369 | 833375961 | 64834324 |   6 |            6 | 16224004 | 64845019   | OOPT-DBS162.24-OGM1 |          0
 2243640370 | 833375961 | 64834324 |  60 |           60 | 16224001 | 64845019   | OOPT-DBS162.24-OGM1 |          0
 2243640370 | 833375961 | 64834324 |   6 |            6 | 16224004 | 64845019   | OOPT-DBS162.24-OGM1 |          0
 2243640371 | 833375961 | 64834325 |  90 |           90 | 16224001 | 64845019   | OOPT-DBS162.24-OGM2 |          0
 2243640371 | 833375961 | 64834325 |   9 |            9 | 16224004 | 64845019   | OOPT-DBS162.24-OGM2 |          0
 2243640372 | 833375961 | 64834325 |  90 |           90 | 16224001 | 64845019   | OOPT-DBS162.24-OGM2 |          0
 2243640372 | 833375961 | 64834325 |   9 |            9 | 16224004 | 64845019   | OOPT-DBS162.24-OGM2 |          0
 2243641330 | 833405752 | 65757845 |  60 |           60 | 16225001 | 65768540   | OOPT-DBS162.25-OGM1 |          0
 2243641330 | 833405752 | 65757845 |   6 |            6 | 16225004 | 65768540   | OOPT-DBS162.25-OGM1 |          0
 2243641331 | 833405752 | 65757845 |  60 |           60 | 16225001 | 65768540   | OOPT-DBS162.25-OGM1 |          0
 2243641331 | 833405752 | 65757845 |   6 |            6 | 16225004 | 65768540   | OOPT-DBS162.25-OGM1 |          0
 2243641332 | 833405752 | 65757846 |  90 |           90 | 16225001 | 65768540   | OOPT-DBS162.25-OGM2 |          0
 2243641332 | 833405752 | 65757846 |   9 |            9 | 16225004 | 65768540   | OOPT-DBS162.25-OGM2 |          0
 2243641333 | 833405752 | 65757846 |  90 |           90 | 16225001 | 65768540   | OOPT-DBS162.25-OGM2 |          0
 2243641333 | 833405752 | 65757846 |   9 |            9 | 16225004 | 65768540   | OOPT-DBS162.25-OGM2 |          0
 2243643252 | 833465334 | 67604887 |  40 |           40 | 16227001 | 67615582   | OOPT-DBS162.27-OGM1 |          0
 2243643252 | 833465334 | 67604887 |   4 |            4 | 16227004 | 67615582   | OOPT-DBS162.27-OGM1 |          0
 2243643253 | 833465334 | 67604887 |  40 |           40 | 16227001 | 67615582   | OOPT-DBS162.27-OGM1 |          0
 2243643253 | 833465334 | 67604887 |   4 |            4 | 16227004 | 67615582   | OOPT-DBS162.27-OGM1 |          0
 2243643254 | 833465334 | 67604888 |  40 |           40 | 16227001 | 67615582   | OOPT-DBS162.27-OGM2 |          0
 2243643254 | 833465334 | 67604888 |   4 |            4 | 16227004 | 67615582   | OOPT-DBS162.27-OGM2 |          0
 2243643255 | 833465334 | 67604888 |  40 |           40 | 16227001 | 67615582   | OOPT-DBS162.27-OGM2 |          0
 2243643255 | 833465334 | 67604888 |   4 |            4 | 16227004 | 67615582   | OOPT-DBS162.27-OGM2 |          0
 2243644213 | 833495125 | 68528408 |  60 |           60 | 16228001 | 68539103   | OOPT-DBS162.28-OGM1 |          0
 2243644213 | 833495125 | 68528408 |   6 |            6 | 16228004 | 68539103   | OOPT-DBS162.28-OGM1 |          0
 2243644214 | 833495125 | 68528408 |  60 |           60 | 16228001 | 68539103   | OOPT-DBS162.28-OGM1 |          0
 2243644214 | 833495125 | 68528408 |   6 |            6 | 16228004 | 68539103   | OOPT-DBS162.28-OGM1 |          0
 2243644215 | 833495125 | 68528409 |  90 |           90 | 16228001 | 68539103   | OOPT-DBS162.28-OGM2 |          0
 2243644215 | 833495125 | 68528409 |   9 |            9 | 16228004 | 68539103   | OOPT-DBS162.28-OGM2 |          0
 2243644216 | 833495125 | 68528409 |  90 |           90 | 16228001 | 68539103   | OOPT-DBS162.28-OGM2 |          0
 2243644216 | 833495125 | 68528409 |   9 |            9 | 16228004 | 68539103   | OOPT-DBS162.28-OGM2 |          0
 2243670160 | 834299482 | 93463475 |  75 |           75 | 16234001 | 93474170   | OOPT-DBS162.34-OGM1 |          0
 2243670160 | 834299482 | 93463475 | 7.5 |          7.5 | 16234004 | 93474170   | OOPT-DBS162.34-OGM1 |          0
 2243670161 | 834299482 | 93463476 |  75 |           75 | 16234001 | 93474170   | OOPT-DBS162.34-OGM2 |          0
 2243670161 | 834299482 | 93463476 |  15 |           15 | 16234004 | 93474170   | OOPT-DBS162.34-OGM2 |          0
 2243672082 | 834359064 | 95310517 |  75 |           75 | 16236001 | 95321212   | OOPT-DBS162.36-OGM1 |          0
 2243672082 | 834359064 | 95310517 | 7.5 |          7.5 | 16236004 | 95321212   | OOPT-DBS162.36-OGM1 |          0
 2243672083 | 834359064 | 95310518 |  75 |           75 | 16236001 | 95321212   | OOPT-DBS162.36-OGM2 |          0
 2243672083 | 834359064 | 95310518 |  15 |           15 | 16236004 | 95321212   | OOPT-DBS162.36-OGM2 |          0
(56 rows)

 item | source | dest | qty | unroundedqty | uom | ordergroup | ordergroupmember | currencysw 
------+--------+------+-----+--------------+-----+------------+------------------+------------
(0 rows)

   item    |  source   |   dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
-----------+-----------+-----------+-----+--------------+----------+------------+---------------------+------------
 424715040 | 281265548 | 129280705 |  75 |           75 | 13518002 | 129291400  | OOPT-DTS135.18-OGM1 |          0
 424715040 | 281265548 | 129280706 |  75 |           75 | 13518002 | 129291400  | OOPT-DTS135.18-OGM2 |          0
 424743870 | 282159278 | 156986335 |  16 |           16 | 13527002 | 156997030  | OOPT-DTS135.27-OGM1 |          0
 424743871 | 282159278 | 156986335 |  16 |           16 | 13527002 | 156997030  | OOPT-DTS135.27-OGM2 |          0
(4 rows)

    item    |   source   |    dest    | qty | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+------------+------------+-----+--------------+----------+------------+---------------------+------------
 3164201945 | 3600981039 | 4256213178 |  60 |           60 | 15339001 | 4256223873 | OOPT-FPE153.39-OGM1 |          0
 3164201945 | 3600981039 | 4256213178 |  60 |           60 | 15339004 | 4256223873 | OOPT-FPE153.39-OGM1 |          0
 3164201946 | 3600981039 | 4256213178 |  60 |           60 | 15339001 | 4256223873 | OOPT-FPE153.39-OGM1 |          0
 3164201946 | 3600981039 | 4256213178 |  60 |           60 | 15339004 | 4256223873 | OOPT-FPE153.39-OGM1 |          0
 3164201947 | 3600981039 | 4256213179 |  90 |           90 | 15339001 | 4256223873 | OOPT-FPE153.39-OGM2 |          0
 3164201947 | 3600981039 | 4256213179 |  90 |           90 | 15339004 | 4256223873 | OOPT-FPE153.39-OGM2 |          0
 3164201948 | 3600981039 | 4256213179 |  90 |           90 | 15339001 | 4256223873 | OOPT-FPE153.39-OGM2 |          0
 3164201948 | 3600981039 | 4256213179 |  90 |           90 | 15339004 | 4256223873 | OOPT-FPE153.39-OGM2 |          0
(8 rows)

 item | source | dest | qty | unroundedqty | uom | ordergroup | ordergroupmember | currencysw 
------+--------+------+-----+--------------+-----+------------+------------------+------------
(0 rows)

    item    |  source   |   dest    | qty  | unroundedqty |   uom    | ordergroup |  ordergroupmember   | currencysw 
------------+-----------+-----------+------+--------------+----------+------------+---------------------+------------
 2516364830 | 697899660 | 160036289 |   50 |           50 | 31801002 | 160046984  | OOPT-GFO318.01-OGM1 |          0
 2516364830 | 697899660 | 160036289 |   25 |           25 | 31801003 | 160046984  | OOPT-GFO318.01-OGM1 |          0
 2516364831 | 697899660 | 160036289 |   50 |           50 | 31801002 | 160046984  | OOPT-GFO318.01-OGM1 |          0
 2516364831 | 697899660 | 160036289 |   25 |           25 | 31801003 | 160046984  | OOPT-GFO318.01-OGM1 |          0
 2516364832 | 697899660 | 160036290 |   50 |           50 | 31801002 | 160046984  | OOPT-GFO318.01-OGM2 |          0
 2516364832 | 697899660 | 160036290 |   25 |           25 | 31801003 | 160046984  | OOPT-GFO318.01-OGM2 |          0
 2516364833 | 697899660 | 160036290 |   50 |           50 | 31801002 | 160046984  | OOPT-GFO318.01-OGM2 |          0
 2516364833 | 697899660 | 160036290 |   25 |           25 | 31801003 | 160046984  | OOPT-GFO318.01-OGM2 |          0
 2516365791 | 697929451 | 160959810 |   50 |           50 | 31802002 | 160970505  | OOPT-GFO318.02-OGM1 |          0
 2516365791 | 697929451 | 160959810 |   25 |           25 | 31802003 | 160970505  | OOPT-GFO318.02-OGM1 |          0
 2516365792 | 697929451 | 160959810 |   50 |           50 | 31802002 | 160970505  | OOPT-GFO318.02-OGM1 |          0
 2516365792 | 697929451 | 160959810 |   25 |           25 | 31802003 | 160970505  | OOPT-GFO318.02-OGM1 |          0
 2516365793 | 697929451 | 160959811 |   50 |           50 | 31802002 | 160970505  | OOPT-GFO318.02-OGM2 |          0
 2516365793 | 697929451 | 160959811 |   25 |           25 | 31802003 | 160970505  | OOPT-GFO318.02-OGM2 |          0
 2516365794 | 697929451 | 160959811 |   50 |           50 | 31802002 | 160970505  | OOPT-GFO318.02-OGM2 |          0
 2516365794 | 697929451 | 160959811 |   25 |           25 | 31802003 | 160970505  | OOPT-GFO318.02-OGM2 |          0
 2516366752 | 697959242 | 161883331 |    7 |            7 | 31803002 | 161894026  | OOPT-GFO318.03-OGM1 |          0
 2516366752 | 697959242 | 161883331 |  3.5 |          3.5 | 31803003 | 161894026  | OOPT-GFO318.03-OGM1 |          0
 2516366753 | 697959242 | 161883331 |    7 |            7 | 31803002 | 161894026  | OOPT-GFO318.03-OGM1 |          0
 2516366753 | 697959242 | 161883331 |  3.5 |          3.5 | 31803003 | 161894026  | OOPT-GFO318.03-OGM1 |          0
 2516366754 | 697959242 | 161883332 |    7 |            7 | 31803002 | 161894026  | OOPT-GFO318.03-OGM2 |          0
 2516366754 | 697959242 | 161883332 |  3.5 |          3.5 | 31803003 | 161894026  | OOPT-GFO318.03-OGM2 |          0
 2516366755 | 697959242 | 161883332 |    7 |            7 | 31803003 | 161894026  | OOPT-GFO318.03-OGM2 |          0
 2516367713 | 697989033 | 162806852 |   62 |           62 | 31804002 | 162817547  | OOPT-GFO318.04-OGM1 |          0
 2516367713 | 697989033 | 162806852 |   31 |           31 | 31804003 | 162817547  | OOPT-GFO318.04-OGM1 |          0
 2516367714 | 697989033 | 162806852 |   77 |           77 | 31804002 | 162817547  | OOPT-GFO318.04-OGM1 |          0
 2516367714 | 697989033 | 162806852 | 38.5 |         38.5 | 31804003 | 162817547  | OOPT-GFO318.04-OGM1 |          0
 2516367715 | 697989033 | 162806853 |   62 |           62 | 31804002 | 162817547  | OOPT-GFO318.04-OGM2 |          0
 2516367715 | 697989033 | 162806853 |   31 |           31 | 31804003 | 162817547  | OOPT-GFO318.04-OGM2 |          0
 2516367716 | 697989033 | 162806853 |   62 |           62 | 31804002 | 162817547  | OOPT-GFO318.04-OGM2 |          0
 2516367716 | 697989033 | 162806853 |   31 |           31 | 31804003 | 162817547  | OOPT-GFO318.04-OGM2 |          0
 2516368674 | 698018824 | 163730373 |   50 |           50 | 31805002 | 163741068  | OOPT-GFO318.05-OGM1 |          0
 2516368674 | 698018824 | 163730373 |   25 |           25 | 31805003 | 163741068  | OOPT-GFO318.05-OGM1 |          0
 2516368675 | 698018824 | 163730373 |   50 |           50 | 31805002 | 163741068  | OOPT-GFO318.05-OGM1 |          0
 2516368675 | 698018824 | 163730373 |   25 |           25 | 31805003 | 163741068  | OOPT-GFO318.05-OGM1 |          0
 2516368676 | 698018824 | 163730374 |   50 |           50 | 31805002 | 163741068  | OOPT-GFO318.05-OGM2 |          0
 2516368676 | 698018824 | 163730374 |   25 |           25 | 31805003 | 163741068  | OOPT-GFO318.05-OGM2 |          0
 2516368677 | 698018824 | 163730374 |   50 |           50 | 31805002 | 163741068  | OOPT-GFO318.05-OGM2 |          0
 2516368677 | 698018824 | 163730374 |   25 |           25 | 31805003 | 163741068  | OOPT-GFO318.05-OGM2 |          0
 2516369635 | 698048615 | 164653894 |   77 |           77 | 31806002 | 164664589  | OOPT-GFO318.06-OGM1 |          0
 2516369635 | 698048615 | 164653894 | 38.5 |         38.5 | 31806003 | 164664589  | OOPT-GFO318.06-OGM1 |          0
 2516369636 | 698048615 | 164653894 |   62 |           62 | 31806002 | 164664589  | OOPT-GFO318.06-OGM1 |          0
 2516369636 | 698048615 | 164653894 |   31 |           31 | 31806003 | 164664589  | OOPT-GFO318.06-OGM1 |          0
 2516369637 | 698048615 | 164653895 |   62 |           62 | 31806002 | 164664589  | OOPT-GFO318.06-OGM2 |          0
 2516369637 | 698048615 | 164653895 |   31 |           31 | 31806003 | 164664589  | OOPT-GFO318.06-OGM2 |          0
