 ordergroup |  ordergroupmember   |    dest    |   source   |   orderplacedate    |    departuredate    |    deliverydate     |      arrivdate      | totalleadtime | transitdur | unloaddur | needcovdur | mincovdur |    finalcovdate     |     mincovdate      |     needcovdate     | finalcovdur | delaydur | status | orderskucount | orderskusoqcount | networkmincovdur |  networkmincovdate  |     createdate      | maxcovdur | orderbuildrule | duestatus | networkminstatus | loadsolutionstatus | loadstatus | approvalstatus | precisionbuildsw | ordertype | transmode  | ordergroupparam | ordergroupbuildrule | precisionloadsw | vehicleloadcount | lanetype 
 4281689672 |                     | 4281678977 | 3186160520 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 292286320  |                 |                   1 |               0 |                1 |        2
 4281689672 |                     | 4281678977 | 3186160520 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 292286320  |                 |                   1 |               0 |                1 |        2
 4281689672 |                     | 4281678977 | 3186160520 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 292286320  |                 |                   1 |               0 |                1 |        2
 4281689672 | OOPT-FBK414.12-OGM1 | 4281678977 | 3186160520 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 292286320  |                 |                   1 |               0 |                0 |        3
 4281689672 | OOPT-FBK414.12-OGM1 | 4281678977 | 3186160520 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 292286320  |                 |                   1 |               0 |                0 |        3
 4281689672 | OOPT-FBK414.12-OGM1 | 4281678977 | 3186160520 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 292286320  |                 |                   1 |               0 |                0 |        3
 4281689672 | OOPT-FBK414.12-OGM2 | 4281678977 | 3186160520 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 292286320  |                 |                   1 |               0 |                0 |        3
 4281689672 | OOPT-FBK414.12-OGM2 | 4281678977 | 3186160520 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 292286320  |                 |                   1 |               0 |                0 |        3
 4281689672 | OOPT-FBK414.12-OGM2 | 4281678977 | 3186160520 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 292286320  |                 |                   1 |               0 |                0 |        3
 4282613193 |                     | 4282602498 | 3186190311 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |     1440 |      1 |             6 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 4076719437 |                 |                   1 |               0 |                0 |        2
 4282613193 |                     | 4282602498 | 3186190311 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 4076719437 |                 |                   1 |               0 |                1 |        2
 4282613193 |                     | 4282602498 | 3186190311 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 4076719437 |                 |                   1 |               0 |                1 |        2
 4282613193 | OOPT-FBK414.13-OGM1 | 4282602498 | 3186190311 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |     1440 |      1 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 4076719437 |                 |                   1 |               0 |                0 |        3
 4282613193 | OOPT-FBK414.13-OGM1 | 4282602498 | 3186190311 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 4076719437 |                 |                   1 |               0 |                0 |        3
 4282613193 | OOPT-FBK414.13-OGM1 | 4282602498 | 3186190311 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 4076719437 |                 |                   1 |               0 |                0 |        3
 4282613193 | OOPT-FBK414.13-OGM2 | 4282602498 | 3186190311 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |     1440 |      1 |             3 |                0 |                0 | 1970-01-01 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         4 |                1 |                  1 |          1 |              1 |                0 |         1 | 4076719437 |                 |                   1 |               0 |                0 |        3
 4282613193 | OOPT-FBK414.13-OGM2 | 4282602498 | 3186190311 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 4076719437 |                 |                   1 |               0 |                0 |        3
 4282613193 | OOPT-FBK414.13-OGM2 | 4282602498 | 3186190311 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 4076719437 |                 |                   1 |               0 |                0 |        3
 4283536714 |                     | 4283526019 | 3186220102 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          1440 |       1440 |         0 |       4320 |      4320 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00 |        4320 |        0 |      4 |             2 |                2 |             4320 | 2006-11-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 3566185260 |                 |                   1 |               0 |                1 |        2
 4283536714 | OOPT-FBK414.14-OGM1 | 4283526019 | 3186220102 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          1440 |       1440 |         0 |       4320 |      4320 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00 | 2006-11-06 00:00:00 |        4320 |        0 |      4 |             2 |                2 |             4320 | 2006-11-06 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3566185260 |                 |                   1 |               0 |                0 |        3
 4283536715 |                     | 4283526019 | 3186220103 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          1440 |       1440 |         0 |       4320 |      4320 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        4320 |    -4320 |      4 |             2 |                2 |             4320 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 3566185261 |                 |                   1 |               0 |                1 |        2
 4283536715 | OOPT-FBK414.14-OGM1 | 4283526019 | 3186220103 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 |          1440 |       1440 |         0 |       4320 |      4320 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        4320 |    -4320 |      4 |             2 |                2 |             4320 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3566185261 |                 |                   1 |               0 |                0 |        3
 4283536716 |                     | 4283526019 | 3186220104 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          1440 |       1440 |         0 |       4320 |      4320 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        4320 |    -4320 |      4 |             2 |                2 |             4320 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 3566185262 |                 |                   1 |               0 |                1 |        2
 4283536716 | OOPT-FBK414.14-OGM1 | 4283526019 | 3186220104 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          1440 |       1440 |         0 |       4320 |      4320 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        4320 |    -4320 |      4 |             2 |                2 |             4320 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3566185262 |                 |                   1 |               0 |                0 |        3
 4284460236 |                     | 4284449541 | 3186249893 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |    -2880 |      4 |             2 |                2 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 3055651084 |                 |                   1 |               0 |                1 |        2
 4284460236 | OOPT-FBK414.15-OGM1 | 4284449541 | 3186249893 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |    -2880 |      4 |             2 |                2 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3055651084 |                 |                   1 |               0 |                0 |        3
 4284460237 |                     | 4284449542 | 3186249893 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |    -2880 |      4 |             2 |                2 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 3055651085 |                 |                   1 |               0 |                1 |        2
 4284460237 | OOPT-FBK414.15-OGM1 | 4284449542 | 3186249893 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |    -2880 |      4 |             2 |                2 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 3055651085 |                 |                   1 |               0 |                0 |        3
 4285383756 |                     | 4285373061 | 3186279684 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |    -2880 |      4 |             6 |                6 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 2545116906 |                 |                   1 |               0 |                1 |        2
 4285383756 | OOPT-FBK414.16-OGM1 | 4285373061 | 3186279684 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |    -2880 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2545116906 |                 |                   1 |               0 |                0 |        3
 4285383756 | OOPT-FBK414.16-OGM2 | 4285373061 | 3186279684 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |    -2880 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2545116906 |                 |                   1 |               0 |                0 |        3
 4286307277 |                     | 4286296582 | 3186309475 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 2034582731 |                 |                   1 |               0 |                1 |        2
 4286307277 |                     | 4286296582 | 3186309475 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |    -2880 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 2034582731 |                 |                   1 |               0 |                1 |        2
 4286307277 |                     | 4286296582 | 3186309475 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 2034582731 |                 |                   1 |               0 |                1 |        2
 4286307277 | OOPT-FBK414.17-OGM1 | 4286296582 | 3186309475 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             2 |                2 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2034582731 |                 |                   1 |               0 |                0 |        3
 4286307277 | OOPT-FBK414.17-OGM1 | 4286296582 | 3186309475 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |    -2880 |      4 |             1 |                1 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2034582731 |                 |                   1 |               0 |                0 |        3
 4286307277 | OOPT-FBK414.17-OGM1 | 4286296582 | 3186309475 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             1 |                1 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2034582731 |                 |                   1 |               0 |                0 |        3
 4286307277 | OOPT-FBK414.17-OGM2 | 4286296582 | 3186309475 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             1 |                1 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2034582731 |                 |                   1 |               0 |                0 |        3
 4286307277 | OOPT-FBK414.17-OGM2 | 4286296582 | 3186309475 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |    -2880 |      4 |             2 |                2 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2034582731 |                 |                   1 |               0 |                0 |        3
 4286307277 | OOPT-FBK414.17-OGM2 | 4286296582 | 3186309475 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             2 |                2 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 2034582731 |                 |                   1 |               0 |                0 |        3
 4287230798 |                     | 4287220103 | 3186339266 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1524048554 |                 |                   1 |               0 |                1 |        2
 4287230798 |                     | 4287220103 | 3186339266 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1524048554 |                 |                   1 |               0 |                1 |        2
 4287230798 |                     | 4287220103 | 3186339266 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             6 |                6 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  2 |          2 |              1 |                0 |         1 | 1524048554 |                 |                   1 |               0 |                1 |        2
 4287230798 | OOPT-FBK414.18-OGM1 | 4287220103 | 3186339266 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1524048554 |                 |                   1 |               0 |                0 |        3
 4287230798 | OOPT-FBK414.18-OGM1 | 4287220103 | 3186339266 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1524048554 |                 |                   1 |               0 |                0 |        3
 4287230798 | OOPT-FBK414.18-OGM1 | 4287220103 | 3186339266 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 | 2006-11-05 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-05 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1524048554 |                 |                   1 |               0 |                0 |        3
 4287230798 | OOPT-FBK414.18-OGM2 | 4287220103 | 3186339266 | 2006-10-31 00:00:00 | 2006-10-31 00:00:00 | 2006-11-02 00:00:00 | 2006-11-02 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-03 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1524048554 |                 |                   1 |               0 |                0 |        3
 4287230798 | OOPT-FBK414.18-OGM2 | 4287220103 | 3186339266 | 2006-11-01 00:00:00 | 2006-11-01 00:00:00 | 2006-11-03 00:00:00 | 2006-11-03 00:00:00 |          2880 |       2880 |         0 |       1440 |      1440 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 | 2006-11-04 00:00:00 |        1440 |        0 |      4 |             3 |                3 |             1440 | 2006-11-04 00:00:00 | 1970-01-01 00:00:00 |    525600 |              1 |         2 |                2 |                  1 |          1 |              1 |                0 |         1 | 1524048554 |                 |                   1 |               0 |                0 |        3
